InstitutionId,InstitutionName,TaxonomyLevel,TaxonomyValue,NonAttritionEvents,AttritionEvents,ProductionRank,PrestigeRank,OrdinalPrestigeRank
267.0,UConn,Field,Geography,4.0,1.0,86,0.3780661623648454,48
267.0,UConn,Field,History,20.0,8.0,56,0.5124340173066614,70
267.0,UConn,Field,Human Development and Family Sciences,16.0,6.0,39,0.4955675964705965,29
267.0,UConn,Field,Linguistics,16.0,2.0,20,0.7251125596660204,10
267.0,UConn,Field,Management,23.0,4.0,54,0.5942450152144959,35
267.0,UConn,Field,Management Information Systems,9.0,1.0,62,0.6131591853864351,23
267.0,UConn,Field,Marketing,14.0,5.0,58,0.5557728576019739,44
267.0,UConn,Field,Materials Engineering,9.0,5.0,58,0.4481728789543635,50
267.0,UConn,Field,Mathematics,38.0,8.0,51,0.4851122172273006,69
267.0,UConn,Field,Mechanical Engineering,19.0,9.0,68,0.4932971552557636,54
267.0,UConn,Field,Music,8.0,2.0,71,0.4479039244839005,58
267.0,UConn,Field,Natural Resources,7.0,4.0,58,0.3252310811817182,27
267.0,UConn,Field,Nursing,40.0,19.0,50,0.8302240562680906,30
267.0,UConn,Field,Nutrition Sciences,27.0,5.0,18,0.6690436826426966,11
267.0,UConn,Field,Pharmaceutical Sciences,11.0,7.0,36,0.5187828413615101,31
267.0,UConn,Field,Pharmacy,8.0,5.0,42,0.3790870247102555,36
267.0,UConn,Field,Philosophy,8.0,1.0,75,0.4907831124088079,65
267.0,UConn,Field,Physics,8.0,2.0,101,0.4630347904698843,83
267.0,UConn,Field,Physiology,7.0,1.0,105,0.4709221225625872,57
267.0,UConn,Field,Political Science,14.0,6.0,73,0.4006457773724098,100
267.0,UConn,Field,Psychology,69.0,23.0,34,0.5965654789756623,61
267.0,UConn,Field,Social Work,15.0,8.0,56,0.4611998058625378,57
267.0,UConn,Field,Sociology,17.0,2.0,66,0.4706597348932345,75
267.0,UConn,Field,Speech and Hearing Sciences,7.0,2.0,34,0.5908944223132642,20
267.0,UConn,Field,Statistics,19.0,5.0,46,0.4938767888633371,43
267.0,UConn,Field,Veterinary Medical Sciences,14.0,5.0,32,0.7954738973938438,11
267.0,UConn,Domain,Applied Sciences,117.0,31.0,61,0.4260813401902948,78
267.0,UConn,Domain,Education,58.0,24.0,53,0.6754724343692378,36
267.0,UConn,Domain,Engineering,87.0,32.0,73,0.5342849203422964,72
267.0,UConn,Domain,Humanities,104.0,29.0,66,0.5168694120328109,74
267.0,UConn,Domain,Mathematics and Computing,85.0,22.0,66,0.5130494782167834,64
267.0,UConn,Domain,Medicine and Health,257.0,102.0,49,0.5952285384419502,65
267.0,UConn,Domain,Natural Sciences,204.0,83.0,69,0.5389112684732229,84
267.0,UConn,Domain,Social Sciences,166.0,52.0,58,0.5303499059704042,83
293.0,UMass Amherst,Academia,Academia,1317.0,427.0,51,0.6308536420302834,57
293.0,UMass Amherst,Field,Accounting,28.0,11.0,33,0.6913029432742404,28
293.0,UMass Amherst,Field,Agricultural Economics,3.0,2.0,55,0.3872259736576211,21
293.0,UMass Amherst,Field,Animal Sciences,15.0,5.0,32,0.8500579426181537,4
293.0,UMass Amherst,Field,Anthropology,35.0,10.0,29,0.6857970319490306,33
293.0,UMass Amherst,Field,Architecture,5.0,1.0,44,0.5574463386516939,25
293.0,UMass Amherst,Field,Art History and Criticism,2.0,2.0,73,0.3935590873219756,64
293.0,UMass Amherst,Field,Astronomy,18.0,2.0,37,0.7083243747371458,13
293.0,UMass Amherst,Field,Biochemistry,23.0,8.0,56,0.6777221990073478,27
293.0,UMass Amherst,Field,Biological Sciences,41.0,20.0,53,0.6740880602176466,28
293.0,UMass Amherst,Field,Biostatistics,2.0,1.0,79,0.4637613099437533,40
293.0,UMass Amherst,Field,Chemical Engineering,33.0,9.0,19,0.6866539832612485,22
293.0,UMass Amherst,Field,Chemistry,31.0,9.0,47,0.5610746214162796,56
293.0,UMass Amherst,Field,Civil Engineering,25.0,7.0,45,0.5513410603617648,39
293.0,UMass Amherst,Field,Classics and Classical Languages,8.0,2.0,33,0.3735168707931868,50
293.0,UMass Amherst,Field,Communication Disorders and Sciences,10.0,4.0,33,0.7405181173613964,12
293.0,UMass Amherst,Field,Computer Engineering,49.0,6.0,35,0.7985934092931312,17
293.0,UMass Amherst,Field,Computer Science,109.0,24.0,15,0.6878665331558592,23
293.0,UMass Amherst,Field,Curriculum and Instruction,21.0,9.0,46,0.6905937203728043,27
293.0,UMass Amherst,Field,Economics,35.0,8.0,39,0.5755414465705454,43
293.0,UMass Amherst,Field,Education Administration,21.0,7.0,37,0.7739472426661187,14
293.0,UMass Amherst,Field,Electrical Engineering,44.0,6.0,40,0.5919665483737827,31
293.0,UMass Amherst,Field,English Language and Literature,54.0,15.0,40,0.5749260494242151,45
293.0,UMass Amherst,Field,Entomology,15.0,7.0,24,0.3253469781992033,24
293.0,UMass Amherst,Field,Environmental Engineering,17.0,6.0,49,0.4295998671046581,51
293.0,UMass Amherst,Field,Environmental Health Sciences,1.0,1.0,62,0.7080101198819753,11
293.0,UMass Amherst,Field,Environmental Sciences,15.0,5.0,52,0.479639592992433,42
293.0,UMass Amherst,Field,Epidemiology,4.0,3.0,72,0.3889590269001473,51
293.0,UMass Amherst,Field,"Exercise Science, Kinesiology, Rehab, Health",41.0,16.0,29,0.6141786953343521,43
293.0,UMass Amherst,Field,Finance,9.0,2.0,82,0.3848222804474955,73
293.0,UMass Amherst,Field,Food Science,14.0,4.0,26,0.7425732149344955,3
293.0,UMass Amherst,Field,Geology,16.0,7.0,64,0.4468761778501369,65
293.0,UMass Amherst,Field,"Health, Physical Education, Recreation",13.0,2.0,20,0.6870383705150412,11
293.0,UMass Amherst,Field,History,16.0,4.0,55,0.5390046449128338,59
293.0,UMass Amherst,Field,Industrial Engineering,12.0,5.0,32,0.45908903136886,32
293.0,UMass Amherst,Field,Linguistics,41.0,8.0,4,0.9146863891688876,2
293.0,UMass Amherst,Field,Management,28.0,11.0,46,0.4405166032913519,67
293.0,UMass Amherst,Field,Management Information Systems,7.0,2.0,63,0.4481195892846694,40
293.0,UMass Amherst,Field,Marketing,19.0,7.0,51,0.6836271893534963,27
293.0,UMass Amherst,Field,Materials Engineering,28.0,5.0,21,0.793962973525595,11
293.0,UMass Amherst,Field,Mathematics,21.0,5.0,76,0.486415380754179,67
293.0,UMass Amherst,Field,Mechanical Engineering,21.0,6.0,59,0.4770273524369395,56
293.0,UMass Amherst,Field,Microbiology,18.0,3.0,65,0.6010079249392349,38
293.0,UMass Amherst,Field,Molecular Biology,10.0,4.0,71,0.5740554807926431,20
293.0,UMass Amherst,Field,Music,2.0,2.0,94,0.3460355990635775,87
293.0,UMass Amherst,Field,Natural Resources,11.0,6.0,41,0.5283287574692482,13
293.0,UMass Amherst,Field,Neuroscience,12.0,8.0,64,0.459651849356156,45
293.0,UMass Amherst,Field,Nursing,39.0,15.0,53,0.7719685386827096,45
293.0,UMass Amherst,Field,Nutrition Sciences,6.0,3.0,80,0.4241589608593493,39
293.0,UMass Amherst,Field,Operations Research,2.0,1.0,74,0.3308518880294921,35
293.0,UMass Amherst,Field,Philosophy,34.0,5.0,26,0.7273518870535064,19
293.0,UMass Amherst,Field,Physics,26.0,9.0,45,0.6510681361187609,29
293.0,UMass Amherst,Field,Plant Sciences,15.0,6.0,28,0.5100673459264674,13
293.0,UMass Amherst,Field,Political Science,22.0,9.0,54,0.5741423564656873,53
293.0,UMass Amherst,Field,Psychology,55.0,15.0,46,0.6413073374915208,47
293.0,UMass Amherst,Field,Public Health,12.0,7.0,84,0.4248894266713704,62
293.0,UMass Amherst,Field,Sociology,29.0,9.0,42,0.6089225239254249,40
293.0,UMass Amherst,Field,Soil Science,9.0,3.0,32,0.2625096107481658,24
293.0,UMass Amherst,Field,Statistics,4.0,2.0,108,0.3473420475377139,65
293.0,UMass Amherst,Field,Urban and Regional Planning,6.0,5.0,41,0.592597068056585,16
293.0,UMass Amherst,Field,Veterinary Medical Sciences,8.0,4.0,47,0.6653663588366491,21
293.0,UMass Amherst,Domain,Applied Sciences,161.0,62.0,50,0.4833001205321217,59
293.0,UMass Amherst,Domain,Education,67.0,26.0,48,0.6212589317612782,50
293.0,UMass Amherst,Domain,Engineering,140.0,35.0,44,0.6240563613800275,45
293.0,UMass Amherst,Domain,Humanities,215.0,57.0,42,0.6219892514897594,44
293.0,UMass Amherst,Domain,Mathematics and Computing,162.0,34.0,38,0.6421098057560434,34
293.0,UMass Amherst,Domain,Medicine and Health,171.0,66.0,78,0.5850960565303256,68
293.0,UMass Amherst,Domain,Natural Sciences,274.0,101.0,55,0.598266949627437,58
293.0,UMass Amherst,Domain,Social Sciences,223.0,74.0,44,0.6270619679775272,51
294.0,UMass Boston,Academia,Academia,53.0,15.0,259,0.3273737382172007,244
294.0,UMass Boston,Field,Biological Sciences,1.0,1.0,219,0.3903885169006137,108
294.0,UMass Boston,Field,Nursing,16.0,6.0,102,0.6865995911150741,67
294.0,UMass Boston,Domain,Medicine and Health,30.0,11.0,200,0.4280512211883324,137
294.0,UMass Boston,Domain,Natural Sciences,6.0,3.0,257,0.3495366010193325,192
295.0,UMass Dartmouth,Academia,Academia,9.0,2.0,327,0.2185845209945188,312
295.0,UMass Dartmouth,Field,Nursing,3.0,1.0,165,0.487768289406177,131
295.0,UMass Dartmouth,Domain,Medicine and Health,3.0,1.0,279,0.1457394290897504,247
295.0,UMass Dartmouth,Domain,Natural Sciences,2.0,1.0,272,0.2481221011880285,251
296.0,UMass Lowell,Academia,Academia,42.0,12.0,245,0.2593981546421443,291
296.0,UMass Lowell,Field,Computer Engineering,2.0,1.0,141,0.3049446247410044,111
296.0,UMass Lowell,Field,Electrical Engineering,2.0,1.0,142,0.2454757751759728,126
296.0,UMass Lowell,Field,Materials Engineering,5.0,1.0,75,0.3091566921361651,68
296.0,UMass Lowell,Field,Mechanical Engineering,2.0,1.0,152,0.2558530059671105,126
296.0,UMass Lowell,Field,Nursing,8.0,2.0,139,0.5167723396747811,124
296.0,UMass Lowell,Field,Physics,8.0,3.0,96,0.2891965636179235,161
296.0,UMass Lowell,Field,Public Health,4.0,2.0,100,0.4798578943884977,57
296.0,UMass Lowell,Domain,Education,4.0,1.0,189,0.3730428865066715,115
296.0,UMass Lowell,Domain,Engineering,10.0,3.0,161,0.3505683002748045,158
296.0,UMass Lowell,Domain,Mathematics and Computing,2.0,1.0,193,0.2701771198945685,161
296.0,UMass Lowell,Domain,Medicine and Health,16.0,4.0,205,0.2531709942616672,213
296.0,UMass Lowell,Domain,Natural Sciences,11.0,3.0,236,0.2331290446301564,258
292.0,UMass Medical School,Academia,Academia,72.0,30.0,218,0.4164663297026544,167
292.0,UMass Medical School,Field,Biochemistry,6.0,1.0,135,0.4248819801466891,95
292.0,UMass Medical School,Field,Cell Biology,5.0,1.0,102,0.2993915034191587,70
292.0,UMass Medical School,Field,Immunology,7.0,2.0,86,0.2225183876381191,69
292.0,UMass Medical School,Field,Microbiology,7.0,2.0,110,0.1463825248639111,100
292.0,UMass Medical School,Field,Molecular Biology,4.0,1.0,100,0.3446853250366938,55
292.0,UMass Medical School,Field,Neuroscience,4.0,1.0,101,0.340578960349353,56
292.0,UMass Medical School,Field,Nursing,17.0,10.0,87,0.6336742761026136,87
292.0,UMass Medical School,Field,Pathology,3.0,3.0,125,0.4450825667795317,49
292.0,UMass Medical School,Domain,Medicine and Health,47.0,19.0,155,0.2902976371783541,195
292.0,UMass Medical School,Domain,Natural Sciences,30.0,9.0,166,0.3887957565307859,164
316.0,UNC,Academia,Academia,3154.0,1070.0,20,0.6989821976822956,34
316.0,UNC,Field,Anthropology,40.0,10.0,25,0.6874786576805685,31
316.0,UNC,Field,Art History and Criticism,17.0,7.0,22,0.5699499231116526,30
316.0,UNC,Field,Astronomy,11.0,6.0,52,0.367050726626172,44
316.0,UNC,Field,Biochemistry,49.0,17.0,27,0.6591803759578975,31
316.0,UNC,Field,Biological Sciences,83.0,25.0,19,0.7119365858582425,19
316.0,UNC,Field,Biomedical Engineering,13.0,6.0,48,0.5401998163523357,31
316.0,UNC,Field,Biophysics,3.0,1.0,86,0.4342715267838014,34
316.0,UNC,Field,Biostatistics,122.0,52.0,0,0.990046257188906,1
316.0,UNC,Field,Business Administration,58.0,25.0,10,0.6230685040229097,13
316.0,UNC,Field,Cell Biology,39.0,10.0,17,0.5204620905064425,32
316.0,UNC,Field,Chemistry,81.0,24.0,17,0.6708913453159847,27
316.0,UNC,Field,Classics and Classical Languages,42.0,12.0,6,0.7227768554171463,12
316.0,UNC,Field,Comparative Literature,5.0,4.0,32,0.3177063978636364,29
316.0,UNC,Field,Computer Science,69.0,16.0,22,0.6800793406966803,25
316.0,UNC,Field,Criminal Justice and Criminology,12.0,1.0,19,0.9124418812992364,1
316.0,UNC,Field,Economics,65.0,16.0,25,0.6125844923820326,36
316.0,UNC,Field,Education,24.0,5.0,32,0.6823153254617838,18
316.0,UNC,Field,English Language and Literature,113.0,39.0,19,0.6626925231579907,30
316.0,UNC,Field,Environmental Engineering,35.0,11.0,26,0.7003952326623047,12
316.0,UNC,Field,Environmental Sciences,27.0,9.0,26,0.6318059461976264,16
316.0,UNC,Field,Epidemiology,163.0,53.0,2,0.8668510936923121,7
316.0,UNC,Field,"Exercise Science, Kinesiology, Rehab, Health",81.0,27.0,8,0.8052387888359057,13
316.0,UNC,Field,Gender Studies,4.0,1.0,37,0.409948739921981,27
316.0,UNC,Field,Genetics,17.0,7.0,9,0.3746812528005812,19
316.0,UNC,Field,Geography,40.0,8.0,12,0.7409871647884486,9
316.0,UNC,Field,Geology,17.0,8.0,53,0.5172697117291919,50
316.0,UNC,Field,Germanic Languages and Literatures,12.0,4.0,18,0.6185203084994397,23
316.0,UNC,Field,History,108.0,23.0,14,0.7447076437423044,18
316.0,UNC,Field,Immunology,36.0,11.0,7,0.5959255096279273,29
316.0,UNC,Field,Information Science,38.0,14.0,5,0.6678642204934283,14
316.0,UNC,Field,Linguistics,4.0,1.0,56,0.450487961364424,33
316.0,UNC,Field,Marine Sciences,18.0,7.0,17,0.5702388676316343,8
316.0,UNC,Field,Mathematics,59.0,18.0,31,0.641724649363425,29
316.0,UNC,Field,Microbiology,54.0,17.0,7,0.6632734236430763,31
316.0,UNC,Field,Music,27.0,9.0,42,0.6902865382798071,27
316.0,UNC,Field,Neuroscience,31.0,15.0,18,0.4579334777657544,46
316.0,UNC,Field,Nursing,80.0,21.0,14,0.8529558615252227,26
316.0,UNC,Field,Nutrition Sciences,40.0,19.0,7,0.6070854163916113,15
316.0,UNC,Field,Operations Research,23.0,10.0,15,0.7388018224963075,11
316.0,UNC,Field,Pathology,42.0,21.0,18,0.4523774633827839,46
316.0,UNC,Field,Pharmacology,48.0,16.0,3,0.685639501641647,25
316.0,UNC,Field,Pharmacy,47.0,25.0,3,0.5771534982425115,20
316.0,UNC,Field,Philosophy,64.0,18.0,13,0.7395268920884881,17
316.0,UNC,Field,Physics,25.0,10.0,47,0.4939490752807582,72
316.0,UNC,Field,Physiology,24.0,10.0,29,0.4775491230630678,55
316.0,UNC,Field,Political Science,138.0,51.0,8,0.6980794141604046,26
316.0,UNC,Field,Psychology,104.0,34.0,16,0.6694895439917534,36
316.0,UNC,Field,Public Health,208.0,81.0,2,0.8894147822648693,10
316.0,UNC,Field,Religious Studies,27.0,4.0,16,0.7436984154048664,10
316.0,UNC,Field,Slavic Languages and Literatures,4.0,1.0,22,0.4276404849090754,26
316.0,UNC,Field,Social Work,77.0,22.0,7,0.8490668487874513,10
316.0,UNC,Field,Sociology,105.0,28.0,8,0.8010673500336086,10
316.0,UNC,Field,Statistics,59.0,15.0,10,0.7628221139140521,10
316.0,UNC,Field,Urban and Regional Planning,26.0,8.0,9,0.7249035559425829,9
316.0,UNC,Domain,Applied Sciences,293.0,107.0,22,0.6749640715463922,18
316.0,UNC,Domain,Education,114.0,45.0,26,0.735479300889143,20
316.0,UNC,Domain,Engineering,102.0,38.0,64,0.7409027118119421,18
316.0,UNC,Domain,Humanities,507.0,150.0,17,0.6952258555676845,29
316.0,UNC,Domain,Mathematics and Computing,212.0,59.0,25,0.6837804035528383,26
316.0,UNC,Domain,Medicine and Health,890.0,321.0,1,0.6555412314241228,49
316.0,UNC,Domain,Natural Sciences,625.0,230.0,23,0.640169232039274,45
316.0,UNC,Domain,Social Sciences,517.0,160.0,16,0.6979515147588636,29
317.0,UNC Charlotte,Academia,Academia,94.0,28.0,208,0.2267201834800292,308
317.0,UNC Charlotte,Field,Civil Engineering,2.0,1.0,128,0.1438070899946128,135
317.0,UNC Charlotte,Field,Computer Engineering,6.0,2.0,125,0.3227716290965757,102
317.0,UNC Charlotte,Field,Computer Science,18.0,4.0,83,0.292041970142597,136
317.0,UNC Charlotte,Field,Counselor Education,8.0,2.0,65,0.7009642060914666,11
317.0,UNC Charlotte,Field,Electrical Engineering,6.0,3.0,128,0.1935878320004622,145
317.0,UNC Charlotte,Field,Environmental Engineering,2.0,1.0,115,0.0863222654986377,111
317.0,UNC Charlotte,Field,"Exercise Science, Kinesiology, Rehab, Health",3.0,2.0,165,0.3960488988674537,87
317.0,UNC Charlotte,Field,Geography,3.0,2.0,101,0.2137582991486442,75
317.0,UNC Charlotte,Field,Geology,3.0,1.0,126,0.191547129378875,130
317.0,UNC Charlotte,Field,Mechanical Engineering,2.0,1.0,150,0.2136782680587254,143
317.0,UNC Charlotte,Field,Nursing,2.0,1.0,224,0.4532425428649286,139
317.0,UNC Charlotte,Field,Psychology,1.0,1.0,243,0.2324808956496371,188
317.0,UNC Charlotte,Field,Sociology,2.0,1.0,133,0.2689065681615776,138
317.0,UNC Charlotte,Field,Special Education,3.0,2.0,50,0.458377056973699,30
317.0,UNC Charlotte,Domain,Education,26.0,8.0,100,0.3074444160516604,146
317.0,UNC Charlotte,Domain,Engineering,17.0,7.0,144,0.2810829799221823,188
317.0,UNC Charlotte,Domain,Mathematics and Computing,28.0,6.0,119,0.2505271541508237,166
317.0,UNC Charlotte,Domain,Medicine and Health,7.0,3.0,263,0.162257623179031,242
317.0,UNC Charlotte,Domain,Natural Sciences,11.0,5.0,235,0.2462836305715787,252
317.0,UNC Charlotte,Domain,Social Sciences,13.0,6.0,190,0.2867604760068737,210
318.0,UNC Greensboro,Academia,Academia,307.0,94.0,122,0.3957459002748694,184
318.0,UNC Greensboro,Field,Biological Sciences,2.0,1.0,228,0.2099346471825822,177
318.0,UNC Greensboro,Field,Counselor Education,35.0,5.0,4,0.9284252610898216,1
318.0,UNC Greensboro,Field,Curriculum and Instruction,12.0,3.0,75,0.5312211842013458,39
318.0,UNC Greensboro,Field,Education Administration,16.0,4.0,56,0.6584325620370298,30
318.0,UNC Greensboro,Field,"Exercise Science, Kinesiology, Rehab, Health",31.0,3.0,44,0.5781435700997605,53
318.0,UNC Greensboro,Field,"Health, Physical Education, Recreation",9.0,4.0,40,0.5103512252080483,19
318.0,UNC Greensboro,Field,Human Development and Family Sciences,28.0,11.0,12,0.6237328296901917,18
318.0,UNC Greensboro,Field,Information Science,2.0,1.0,125,0.2369917545051948,54
318.0,UNC Greensboro,Field,Management,1.0,1.0,196,0.1256817186138156,145
318.0,UNC Greensboro,Field,Music,19.0,6.0,48,0.3862584574695026,73
318.0,UNC Greensboro,Field,Nursing,17.0,11.0,100,0.6482693051270517,81
318.0,UNC Greensboro,Field,Nutrition Sciences,10.0,2.0,59,0.4413753342581788,38
318.0,UNC Greensboro,Field,Psychology,28.0,11.0,93,0.5277940079081628,77
318.0,UNC Greensboro,Field,Public Health,13.0,2.0,95,0.397476055910911,67
318.0,UNC Greensboro,Field,Social Work,8.0,2.0,78,0.430536716478599,65
318.0,UNC Greensboro,Field,"Theatre Literature, History and Criticism",2.0,1.0,75,0.3974501716070497,46
318.0,UNC Greensboro,Domain,Applied Sciences,16.0,5.0,132,0.2113833861526642,157
318.0,UNC Greensboro,Domain,Education,83.0,22.0,37,0.5625389149803632,67
318.0,UNC Greensboro,Domain,Humanities,41.0,10.0,106,0.3498517840523715,137
318.0,UNC Greensboro,Domain,Mathematics and Computing,4.0,1.0,191,0.1691400565656668,213
318.0,UNC Greensboro,Domain,Medicine and Health,128.0,42.0,86,0.4665323676537072,124
318.0,UNC Greensboro,Domain,Natural Sciences,10.0,3.0,233,0.3406834402811694,199
318.0,UNC Greensboro,Domain,Social Sciences,48.0,15.0,123,0.4279848115278552,125
399.0,UNC Wilmington,Academia,Academia,3.0,1.0,376,0.1896346390209767,329
399.0,UNC Wilmington,Field,Biological Sciences,1.0,1.0,234,0.1947731285788569,180
399.0,UNC Wilmington,Field,Marine Sciences,3.0,1.0,71,0.0316175306292754,32
399.0,UNC Wilmington,Domain,Natural Sciences,3.0,1.0,279,0.1809739523009662,278
326.0,UPenn,Academia,Academia,3548.0,1030.0,15,0.8376615425030188,9
326.0,UPenn,Field,Accounting,15.0,5.0,54,0.9493520490202976,3
326.0,UPenn,Field,Agricultural Engineering,20.0,5.0,38,0.5463882978970498,25
326.0,UPenn,Field,Anatomy,29.0,9.0,2,0.7106438095154821,1
326.0,UPenn,Field,Anthropology,90.0,32.0,5,0.8601091281320005,7
326.0,UPenn,Field,Architecture,35.0,14.0,9,0.8753804384162893,5
326.0,UPenn,Field,Art History and Criticism,32.0,9.0,10,0.7361797579459637,12
326.0,UPenn,Field,Asian Languages,9.0,4.0,14,0.7030164379943037,10
326.0,UPenn,Field,Asian Studies,15.0,5.0,13,0.6378356204913276,11
326.0,UPenn,Field,Astronomy,26.0,5.0,27,0.6086607227368506,25
326.0,UPenn,Field,Biochemistry,60.0,15.0,21,0.8015367153294966,15
326.0,UPenn,Field,Biological Sciences,74.0,23.0,24,0.8017823732589969,13
326.0,UPenn,Field,Biophysics,20.0,4.0,11,0.9106857742238548,5
326.0,UPenn,Field,Biostatistics,33.0,16.0,13,0.5483924478438816,30
326.0,UPenn,Field,Business Administration,120.0,28.0,1,1.0,0
326.0,UPenn,Field,Cell Biology,46.0,15.0,13,0.8170433442817758,3
326.0,UPenn,Field,Chemical Engineering,30.0,7.0,23,0.8109586680240621,13
326.0,UPenn,Field,Chemistry,70.0,12.0,22,0.7314473481283054,15
326.0,UPenn,Field,Classics and Classical Languages,50.0,17.0,5,0.8342025865812779,7
326.0,UPenn,Field,Computer Science,119.0,33.0,11,0.7703023405073223,12
326.0,UPenn,Field,Criminal Justice and Criminology,27.0,6.0,7,1.0,0
326.0,UPenn,Field,Economics,141.0,44.0,9,0.8503597567917934,9
326.0,UPenn,Field,Education Administration,19.0,7.0,33,1.0,0
326.0,UPenn,Field,Electrical Engineering,61.0,22.0,26,0.7078079914577261,15
326.0,UPenn,Field,English Language and Literature,197.0,55.0,4,0.8643622239536297,8
326.0,UPenn,Field,Environmental Sciences,10.0,4.0,65,0.7699412199329116,3
326.0,UPenn,Field,Epidemiology,40.0,20.0,11,0.4863852106041876,33
326.0,UPenn,Field,Finance,68.0,25.0,2,0.8636766709389938,2
326.0,UPenn,Field,Genetics,29.0,7.0,3,0.8640153682658342,4
326.0,UPenn,Field,Geology,10.0,4.0,82,0.6487939653091063,26
326.0,UPenn,Field,Germanic Languages and Literatures,10.0,1.0,22,0.7737774645047273,12
